
 CHARACTERS IN INTEGER FIELD    =   7
 OUTPUT DISPLAY TYPE            =   E 
 CHARACTERS PER OUTPUT FIELD    =  15
 CHARACTERS AFTER DECIMAL POINT =   5
 LINES PER PAGE                 =1740
 CHARACTERS PER LINE            = 140

 PRINT S    NODAL SOLUTION PER NODE

 *** WARNING ***                         CP =       0.641   TIME= 00:06:05
 The selected element set contains stiffness types (such as SURF154 )    
  which are not valid for error estimation.                              

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 18.2     18.2     ***
 DISTRIBUTED ANSYS Academic Teaching Introductory              

 01055371  VERSION=WINDOWS x64   00:06:05  FEB 19, 2018 CP=      0.641

 Simple Cube--Static Structural (A5)                                           


 
  ***** POST1 NODAL STRESS LISTING *****                                       
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING X,Y,Z VALUES ARE IN GLOBAL COORDINATES                         
 
    NODE       SX             SY             SZ             SXY            SYZ            SXZ     
     200    0.77969E-002  -0.40110E+000   0.79868E-002  -0.12064E-002  -0.94674E-003  -0.17630E-003
     201    0.13875E-002  -0.39888E+000   0.16247E-002  -0.14029E-002  -0.16450E-002   0.17776E-003
     202    0.86689E-002  -0.40046E+000   0.73246E-002  -0.27387E-003   0.84206E-003   0.31094E-003
     203    0.58204E-002  -0.40025E+000   0.46958E-002   0.12829E-002   0.13099E-002   0.95198E-004
     204    0.14452E-002  -0.39991E+000   0.62728E-002  -0.13889E-002   0.10619E-002  -0.27222E-003
     205    0.69775E-002  -0.40179E+000   0.67676E-002  -0.10539E-002   0.11592E-002   0.14289E-003
     206    0.13636E-002  -0.39887E+000   0.12445E-002  -0.11390E-002   0.11476E-002  -0.28745E-003
     207    0.47958E-002  -0.39979E+000   0.17593E-002  -0.15456E-002  -0.12468E-002   0.22928E-004
     208    0.71232E-002  -0.40060E+000   0.13397E-002  -0.52407E-003  -0.11314E-002  -0.23442E-003
     209   -0.76816E-002  -0.39177E+000  -0.28344E-002  -0.27783E-003   0.35638E-002   0.16450E-003
     210    0.14104E-002  -0.39668E+000   0.39676E-003   0.18966E-002   0.39101E-002   0.44563E-003
     211   -0.96353E-001  -0.41717E+000  -0.81767E-001  -0.20318E-001  -0.47382E-001  -0.33600E-002
     212    0.28866E-003  -0.38832E+000  -0.11379E-002  -0.25388E-002   0.40874E-002   0.12912E-002
     213   -0.33482E-001  -0.38662E+000  -0.95105E-002   0.71003E-003  -0.35882E-002   0.19868E-002
     214    0.16117E-002  -0.37891E+000  -0.11521E-002   0.25518E-002   0.39927E-002  -0.21535E-002
     215   -0.62064E-002  -0.38025E+000  -0.40051E-002   0.34889E-002   0.23724E-002   0.21439E-002
     216    0.40558E-002  -0.39749E+000   0.39486E-004  -0.10950E-002   0.23535E-002   0.52237E-003
     217    0.15397E-002  -0.39276E+000   0.67616E-003   0.32846E-002   0.23167E-002  -0.49809E-003
     218   -0.57360E-001  -0.40657E+000  -0.25064E-001   0.18572E-001  -0.24718E-001   0.23359E-002
     219    0.13769E-002  -0.39647E+000   0.78578E-003  -0.16282E-002   0.16796E-002   0.29895E-003
     220   -0.23748E-001  -0.38715E+000  -0.98106E-002  -0.53798E-002  -0.34182E-002   0.20855E-003
     221    0.10457E-002  -0.37691E+000  -0.72997E-004  -0.12505E-002   0.35276E-002   0.23907E-002
     222   -0.23717E-001  -0.40312E+000  -0.14734E-001  -0.20703E-001  -0.16474E-001   0.64924E-003
     223    0.38747E-002  -0.39841E+000   0.13041E-002   0.23099E-002   0.24330E-002  -0.83691E-004
     224   -0.10050E-002  -0.38461E+000  -0.95805E-003   0.13360E-002   0.55191E-002   0.68723E-003
     225   -0.11234E+000  -0.42248E+000  -0.82141E-001   0.14520E-002  -0.51782E-001   0.33838E-003
     226    0.15781E-002  -0.39739E+000   0.25049E-003   0.20361E-002   0.14557E-002  -0.20930E-003
     227   -0.15473E-001  -0.38477E+000  -0.85808E-002   0.15729E-001  -0.84835E-002   0.24209E-002
     228   -0.18143E-001  -0.38585E+000  -0.47308E-002  -0.15413E-001  -0.69494E-002   0.45287E-003
     229   -0.48465E-002  -0.38575E+000  -0.36608E-002  -0.22412E-002   0.47684E-002   0.96211E-003
     230    0.15299E-002  -0.38886E+000   0.20856E-003  -0.29725E-002   0.40805E-002   0.12472E-002
     231    0.17162E-002  -0.39018E+000   0.30891E-005   0.43088E-002   0.46063E-002  -0.44352E-003
     232    0.13291E-002  -0.38345E+000   0.10438E-002   0.32843E-002   0.29951E-002  -0.79710E-003
     233    0.73509E-003  -0.39702E+000   0.23255E-003  -0.76525E-003   0.37578E-002   0.30944E-003
     234    0.50667E-002  -0.39900E+000   0.93457E-003   0.17601E-003   0.24453E-002   0.20384E-003
     235    0.40360E-002  -0.39873E+000   0.44038E-003  -0.20236E-002   0.18994E-002   0.21408E-003
     236   -0.60675E-003  -0.37494E+000  -0.37514E-003  -0.16633E-002   0.14403E-002  -0.10261E-002
     237   -0.34094E-002  -0.37946E+000  -0.34498E-002  -0.86091E-003   0.37559E-002   0.20542E-002
     238    0.23771E-002  -0.39589E+000   0.62611E-003  -0.25236E-002   0.28287E-002   0.46910E-003
     239   -0.33638E-002  -0.37214E+000  -0.22173E-002   0.20055E-002   0.29467E-002   0.22110E-002
     240   -0.12260E-001  -0.37863E+000  -0.17358E-002   0.49398E-002  -0.13731E-002   0.86222E-003
     241   -0.91892E-001  -0.45531E+000  -0.86958E-001   0.47988E-001  -0.62210E-001  -0.21672E-002
     242   -0.10829E+000  -0.42876E+000  -0.10055E+000  -0.39903E-001  -0.58130E-001  -0.66223E-002
     243   -0.62910E-002  -0.38236E+000   0.79161E-003  -0.37020E-002   0.39249E-002   0.29148E-003
     244   -0.18305E-002  -0.39393E+000  -0.50574E-002  -0.22289E-002  -0.10125E-002  -0.75782E-003
     245   -0.42228E-003  -0.39164E+000   0.24916E-002  -0.38642E-002  -0.20884E-002  -0.14763E-002
     246   -0.76625E-002  -0.38678E+000  -0.25990E-001   0.25954E-002   0.31095E-002  -0.31516E-002
     247   -0.64980E-003  -0.39226E+000   0.24792E-002  -0.42793E-002   0.31187E-002   0.13360E-002
     248   -0.86134E-002  -0.38560E+000  -0.28024E-001   0.26320E-002  -0.44696E-002   0.31797E-003
     249   -0.38631E-002  -0.38524E+000  -0.28862E-002  -0.16808E-004  -0.28267E-002   0.15469E-002
     250    0.43703E-003  -0.39870E+000   0.44096E-002  -0.31228E-002   0.12981E-002  -0.19849E-003
     251    0.55757E-003  -0.38362E+000  -0.83483E-003  -0.13614E-002   0.54066E-003   0.73897E-004
     252    0.27805E-003  -0.39718E+000   0.35290E-002  -0.20326E-002  -0.26585E-002  -0.72660E-004
     253   -0.73400E-001  -0.41816E+000  -0.80466E-001   0.43687E-001  -0.26504E-001  -0.16581E-002
     254   -0.62761E-001  -0.41993E+000  -0.68220E-001   0.39942E-001   0.31142E-001   0.13090E-002
     255   -0.21485E-003  -0.37845E+000   0.27189E-002  -0.24837E-002   0.19400E-002   0.21445E-002
     256   -0.30794E-001  -0.40211E+000  -0.81497E-001   0.32103E-001   0.46714E-002   0.40944E-003
     257    0.61528E-003  -0.39032E+000   0.13947E-002  -0.33352E-002  -0.37097E-002  -0.12629E-002
     258    0.66129E-003  -0.39605E+000   0.39931E-002  -0.33917E-002  -0.12322E-002  -0.14037E-003
     259    0.57807E-003  -0.39618E+000   0.16707E-002  -0.19524E-002  -0.23551E-002  -0.18181E-003
     260    0.78314E-003  -0.39862E+000   0.46009E-002  -0.23006E-002  -0.89135E-003  -0.31343E-003
     261   -0.17087E-001  -0.38809E+000  -0.12140E-001   0.12362E-001  -0.10078E-001   0.34303E-003
     262    0.35318E-003  -0.38875E+000   0.19288E-002  -0.30905E-002   0.41457E-002   0.14098E-002
     263   -0.42683E-002  -0.39095E+000  -0.36620E-002  -0.23854E-002  -0.74481E-003   0.11730E-002
     264   -0.74215E-001  -0.41305E+000  -0.10180E+000   0.51096E-001   0.19384E-001  -0.12926E-002
     265   -0.65964E-001  -0.41324E+000  -0.99523E-001   0.44742E-001  -0.10904E-001   0.15658E-002
     266   -0.43469E-002  -0.38919E+000  -0.67461E-002  -0.42979E-003   0.83813E-004  -0.33266E-002
     267    0.11425E-002  -0.39557E+000   0.38820E-002  -0.30268E-002   0.34061E-002   0.91864E-004
     268   -0.36214E-003  -0.37905E+000   0.13114E-002  -0.24173E-002  -0.21239E-002  -0.19287E-002
     269   -0.31882E-002  -0.37621E+000  -0.45246E-002  -0.21710E-004   0.17168E-002  -0.99783E-003
     270   -0.36689E-002  -0.38389E+000  -0.99093E-003  -0.24168E-002   0.18507E-002   0.27186E-002
     271    0.10326E-002  -0.39986E+000   0.51718E-002  -0.14835E-002  -0.10088E-002  -0.68834E-004
     272   -0.20974E-003  -0.39340E+000   0.35645E-002  -0.32163E-002   0.14220E-002   0.12108E-003
     273    0.82489E-003  -0.39695E+000   0.16830E-002  -0.14485E-002   0.19983E-002   0.13324E-003
     274   -0.12932E-001  -0.39390E+000  -0.25001E-001   0.72266E-002   0.94238E-002  -0.13554E-002
     275   -0.92671E-002  -0.38778E+000  -0.16849E-001   0.56901E-002  -0.78280E-002  -0.56065E-003
     276   -0.27929E-002  -0.37406E+000   0.10471E-003  -0.10171E-002   0.18648E-002   0.22817E-002
     277   -0.10055E+000  -0.44356E+000  -0.86157E-001   0.66624E-001  -0.51199E-001  -0.10056E-002
     278    0.92937E-003  -0.39852E+000   0.45124E-002  -0.17620E-002   0.20975E-002  -0.11626E-003
     279    0.12030E-002  -0.39971E+000   0.60742E-002  -0.16986E-002   0.65090E-003  -0.42205E-003
     280   -0.65350E-002  -0.39066E+000  -0.40943E-002  -0.82170E-003  -0.41111E-002  -0.34765E-003
     281    0.23119E-003  -0.39494E+000  -0.41255E-003   0.23328E-002  -0.42945E-002   0.88940E-003
     282   -0.35468E-001  -0.39025E+000  -0.15122E-001  -0.39798E-002   0.91803E-002   0.29971E-002
     283    0.61021E-003  -0.39049E+000  -0.10420E-002  -0.23450E-002  -0.40042E-002  -0.15596E-002
     284   -0.25463E-001  -0.39067E+000  -0.11199E-001   0.46776E-003   0.36278E-002   0.45826E-003
     285   -0.63915E-002  -0.38469E+000  -0.44037E-002   0.33423E-002  -0.76574E-003  -0.89955E-003
     286    0.44234E-002  -0.39793E+000   0.53065E-003  -0.89141E-003  -0.24202E-002  -0.56402E-004
     287   -0.32530E-002  -0.37981E+000  -0.33865E-002  -0.10390E-002   0.12643E-002   0.45653E-003
     288    0.32164E-002  -0.39653E+000   0.34053E-003   0.25072E-002  -0.27291E-002   0.75946E-003
     289   -0.82573E-001  -0.41629E+000  -0.69157E-001   0.24997E-001   0.42687E-001  -0.34849E-002
     290   -0.66597E-001  -0.41873E+000  -0.65247E-001  -0.28906E-001   0.43465E-001  -0.11171E-002
     291    0.13097E-002  -0.38028E+000  -0.10782E-003  -0.22038E-002  -0.31928E-002  -0.15179E-002
     292   -0.10030E+000  -0.41132E+000  -0.83120E-001  -0.53524E-002   0.52854E-001   0.41121E-003
     293    0.18892E-002  -0.38761E+000   0.14921E-003   0.30469E-002  -0.26795E-002   0.12753E-002
     294    0.33734E-002  -0.39661E+000   0.11493E-003   0.14591E-002  -0.38921E-002   0.46136E-003
     295    0.15015E-002  -0.39701E+000   0.84069E-003   0.24275E-002  -0.19137E-002   0.27098E-003
     296    0.48799E-002  -0.39839E+000   0.75550E-003   0.11686E-002  -0.21961E-002  -0.81204E-004
     297   -0.12006E-001  -0.38532E+000  -0.11092E-001   0.78311E-002   0.91413E-002   0.26891E-003
     298    0.20557E-002  -0.38967E+000   0.67295E-003  -0.31180E-002  -0.31723E-002  -0.97664E-003
     299   -0.38837E-002  -0.38625E+000  -0.25110E-002   0.12565E-002  -0.99309E-003  -0.65683E-003
     300   -0.94836E-001  -0.40988E+000  -0.64866E-001  -0.19836E-001   0.48536E-001   0.12166E-002
     301   -0.98590E-001  -0.41404E+000  -0.73820E-001   0.82973E-002   0.49865E-001  -0.23835E-003
     302   -0.52532E-002  -0.38738E+000  -0.65218E-002   0.59180E-003  -0.28120E-002   0.10486E-002
     303    0.25475E-002  -0.39724E+000   0.95691E-003  -0.29988E-002  -0.33142E-002  -0.65850E-003
     304    0.12233E-002  -0.38042E+000  -0.19548E-004   0.31538E-002  -0.30759E-002   0.17557E-002
     305   -0.97288E-003  -0.37146E+000  -0.36113E-002  -0.13604E-002   0.37248E-002  -0.71393E-003
     306   -0.73807E-003  -0.38432E+000  -0.22550E-002   0.71016E-003  -0.14455E-002  -0.11435E-002
     307    0.57186E-002  -0.39950E+000   0.77414E-003   0.12003E-002  -0.12771E-002  -0.16168E-003
     308    0.18021E-002  -0.39484E+000  -0.76652E-003  -0.62650E-003  -0.44959E-002  -0.79254E-003
     309    0.12863E-002  -0.39626E+000   0.97967E-003  -0.18878E-002  -0.17078E-002  -0.29180E-003
     310   -0.27796E-001  -0.39364E+000  -0.18157E-001  -0.10006E-001   0.11387E-001  -0.97411E-003
     311   -0.19672E-001  -0.39046E+000  -0.97610E-002   0.50489E-002   0.35792E-002  -0.31087E-003
     312   -0.13620E-002  -0.37448E+000  -0.14259E-002  -0.31465E-003  -0.26386E-002  -0.12667E-002
     313   -0.96065E-001  -0.43698E+000  -0.97014E-001   0.47420E-001   0.54644E-001   0.37601E-002
     314    0.39609E-002  -0.39912E+000   0.10749E-002  -0.17942E-002  -0.16818E-002   0.45812E-005
     315    0.59825E-002  -0.39998E+000   0.78228E-003  -0.37280E-003  -0.13950E-002  -0.13973E-003
     316    0.69054E-003  -0.39379E+000  -0.48337E-002   0.32573E-002  -0.43587E-003   0.72687E-003
     317    0.19397E-003  -0.39644E+000   0.12697E-002   0.41043E-002  -0.20730E-002   0.12311E-003
     318   -0.12760E-001  -0.39359E+000  -0.26289E-001  -0.68703E-002   0.32049E-002   0.94777E-003
     319    0.12603E-004  -0.39277E+000   0.90832E-003   0.36480E-002   0.28600E-002  -0.10270E-002
     320   -0.13146E-001  -0.38921E+000  -0.25268E-001  -0.35813E-002   0.27016E-002   0.12137E-002
     321   -0.47804E-002  -0.38443E+000  -0.57501E-002  -0.42647E-003  -0.48044E-002  -0.23702E-002
     322   -0.14345E-002  -0.38094E+000  -0.31795E-002   0.23877E-002  -0.16091E-002   0.13640E-002
     323    0.57906E-003  -0.39842E+000   0.39119E-002   0.12330E-002   0.18621E-002  -0.89073E-004
     324    0.33690E-003  -0.39408E+000   0.23790E-002   0.31715E-002  -0.35711E-002   0.27808E-003
     325   -0.63494E-001  -0.41268E+000  -0.83187E-001  -0.38119E-001  -0.24162E-001  -0.39143E-002
     326    0.23896E-003  -0.39677E+000   0.16676E-002   0.11596E-002   0.22957E-002   0.29817E-005
     327   -0.16802E-003  -0.38101E+000   0.12821E-002   0.29705E-002   0.29547E-002  -0.14886E-002
     328   -0.85262E-001  -0.41161E+000  -0.10661E+000  -0.51226E-001   0.44851E-002   0.34997E-002
     329    0.12892E-002  -0.39813E+000   0.42216E-002   0.23215E-002  -0.21150E-002  -0.16016E-004
     330   -0.12848E-002  -0.38880E+000  -0.38938E-003   0.25835E-002  -0.25636E-002   0.41012E-003
     331    0.10484E-003  -0.39730E+000   0.19283E-002   0.11955E-002  -0.21894E-002   0.14228E-003
     332   -0.12711E-002  -0.38427E+000   0.52626E-003   0.39185E-002  -0.39259E-002   0.49468E-003
     333   -0.75777E-002  -0.38550E+000  -0.17300E-001  -0.30940E-002  -0.15343E-001  -0.96478E-003
     334   -0.77000E-001  -0.41266E+000  -0.89572E-001  -0.46274E-001   0.18392E-001  -0.28416E-002
     335   -0.18320E-002  -0.38894E+000  -0.38905E-002   0.40115E-002  -0.11525E-003  -0.43225E-003
     336    0.21864E-003  -0.38803E+000   0.98915E-003   0.23301E-002   0.34169E-002  -0.78453E-003
     337   -0.44118E-001  -0.40994E+000  -0.79390E-001  -0.35839E-001  -0.75722E-002   0.28070E-002
     338    0.11048E-003  -0.39770E+000   0.22737E-002   0.32995E-002   0.14905E-002  -0.94716E-004
     339   -0.11595E-001  -0.39163E+000  -0.23116E-001  -0.81841E-002   0.86863E-002   0.24339E-002
     340    0.10120E-002  -0.39937E+000   0.53424E-002   0.20155E-002   0.17963E-003  -0.19858E-003
     341    0.60603E-003  -0.39904E+000   0.35992E-002   0.97126E-003   0.20282E-002   0.38453E-003
     342   -0.61763E-003  -0.38121E+000  -0.40769E-003   0.47411E-002  -0.18934E-003  -0.18136E-002
     343    0.99592E-003  -0.38391E+000   0.17268E-002   0.30867E-002  -0.35433E-002   0.10676E-002
     344   -0.27753E-003  -0.38931E+000  -0.83505E-002   0.32885E-002  -0.18016E-002   0.14812E-002
     345   -0.87187E-001  -0.44229E+000  -0.89887E-001  -0.57372E-001   0.40327E-001  -0.51223E-002
     346    0.12902E-003  -0.39630E+000   0.24772E-002   0.23571E-002   0.30852E-002  -0.45511E-003
     347   -0.13963E-002  -0.37295E+000   0.11033E-002   0.13247E-002  -0.22188E-003  -0.18189E-002
     348   -0.80402E-002  -0.38450E+000  -0.21248E-001  -0.21830E-002  -0.54948E-002  -0.32442E-002
     349   -0.16914E-001  -0.42655E+000  -0.59920E-001  -0.22613E-001  -0.37300E-001   0.39804E-003
     350   -0.32537E-002  -0.37535E+000  -0.71365E-002  -0.31670E-002   0.53049E-002   0.20936E-003
     351   -0.26590E-003  -0.36879E+000   0.15592E-003   0.24819E-002  -0.14393E-002   0.16642E-002
     352   -0.34889E-002  -0.40382E+000  -0.44675E-002   0.23671E-002   0.55354E-003  -0.38113E-004
     353    0.16264E-002  -0.40114E+000   0.31836E-002   0.31183E-002  -0.79163E-003  -0.19749E-003
     354   -0.35572E-001  -0.39453E+000  -0.49803E-001  -0.15971E-001   0.93063E-003   0.75744E-003
     355    0.25654E-003  -0.40038E+000   0.14589E-002  -0.35025E-002   0.41191E-003  -0.10825E-003
     356    0.36611E-003  -0.40271E+000   0.11401E-003   0.99172E-003   0.27721E-002   0.12004E-003
     357   -0.10201E-002  -0.39583E+000  -0.24337E-002   0.26587E-002  -0.27672E-002  -0.13245E-003
     358    0.61718E-002  -0.40280E+000   0.53708E-002  -0.51668E-003  -0.19761E-002  -0.26086E-003
     359   -0.98959E-001  -0.38524E+000  -0.94379E-001  -0.21846E-002  -0.23735E-001  -0.25662E-004
     360   -0.10554E+000  -0.37882E+000  -0.98431E-001   0.44329E-002   0.24118E-001  -0.35118E-003
     361   -0.11380E-001  -0.39558E+000  -0.62026E-002  -0.18100E-002  -0.11804E-002  -0.61851E-003
     362    0.46951E-003  -0.39721E+000   0.66160E-003   0.32907E-002   0.32119E-002  -0.59323E-003
     363    0.18202E-002  -0.39877E+000   0.26010E-002   0.21892E-002  -0.23646E-002  -0.33059E-004
     364    0.17191E-002  -0.39922E+000   0.44053E-002   0.17284E-002   0.16133E-002  -0.62834E-004
     365    0.43831E-002  -0.40022E+000   0.16912E-002   0.16759E-002  -0.27755E-002  -0.10552E-003
     366   -0.72693E-001  -0.39130E+000  -0.69104E-001  -0.23650E-001   0.24547E-001   0.20909E-002
     367   -0.66958E-001  -0.39525E+000  -0.45349E-001   0.13652E-001  -0.28365E-001   0.92933E-003
     368   -0.71808E-001  -0.39218E+000  -0.71547E-001  -0.26222E-001  -0.25093E-001  -0.11533E-002
     369    0.24176E-002  -0.39902E+000   0.17638E-002   0.25072E-002   0.20991E-002   0.20074E-004
     370    0.29556E-002  -0.39973E+000   0.83324E-003  -0.19941E-002   0.29409E-002   0.51475E-003
     371   -0.87184E-001  -0.40474E+000  -0.10635E+000  -0.51533E-001  -0.11650E-001   0.41746E-002
     372   -0.69143E-001  -0.39443E+000  -0.43700E-001  -0.68926E-002  -0.27357E-001   0.32968E-003
     373   -0.24472E-002  -0.39658E+000  -0.17985E-002  -0.19851E-002  -0.16576E-002  -0.17966E-002
     374   -0.24134E-001  -0.39503E+000  -0.52013E-001   0.14201E-001   0.19967E-002   0.42990E-003
     375   -0.95217E-001  -0.38585E+000  -0.67857E-001  -0.62924E-002   0.38129E-001   0.79784E-003
     376    0.27641E-002  -0.40122E+000   0.40395E-002  -0.24541E-002  -0.17734E-002  -0.27962E-003
     377   -0.19782E-002  -0.39388E+000  -0.25612E-002  -0.15354E-002   0.35252E-002   0.14536E-002
     378    0.18623E-002  -0.40033E+000   0.51608E-002  -0.22328E-002  -0.11857E-003  -0.40000E-003
     379    0.75856E-004  -0.38487E+000  -0.12798E-002   0.16840E-002   0.10646E-002  -0.11283E-002
     380   -0.83821E-003  -0.38167E+000  -0.24172E-002   0.16782E-002  -0.10093E-002   0.71802E-003
     381   -0.77644E-001  -0.41070E+000  -0.70148E-001   0.34013E-001  -0.39387E-001  -0.11725E-002
     382   -0.28699E-001  -0.39657E+000  -0.23781E-001   0.11324E-001   0.13844E-001  -0.17567E-002
     383    0.55773E-002  -0.40000E+000   0.18198E-002  -0.16897E-002  -0.13841E-002  -0.30971E-003
     384    0.73296E-003  -0.39866E+000   0.10206E-002   0.12196E-002   0.15162E-002   0.17343E-003
     385    0.30524E-003  -0.39792E+000   0.10154E-002   0.13722E-002  -0.16146E-002  -0.45330E-004
     386   -0.84731E-001  -0.39404E+000  -0.96783E-001   0.38024E-001   0.27336E-001  -0.11938E-003
     387   -0.30986E-002  -0.38378E+000  -0.36932E-002  -0.43049E-002  -0.56470E-002  -0.54746E-003
     388   -0.63246E-001  -0.42155E+000  -0.75123E-001  -0.36739E-001  -0.36330E-001  -0.24997E-002
     389    0.13957E-002  -0.39668E+000   0.13307E-002  -0.28654E-002   0.32865E-002   0.41691E-003
     390   -0.14808E-001  -0.38912E+000  -0.19455E-001  -0.13781E-001   0.15037E-001  -0.72151E-003
     391   -0.76109E-001  -0.39415E+000  -0.88063E-001   0.35735E-001  -0.18110E-001   0.36888E-003
     392   -0.99727E-003  -0.38200E+000   0.12334E-002  -0.12093E-002  -0.17333E-002  -0.72178E-003
     393   -0.97049E-001  -0.40099E+000  -0.12262E+000   0.55425E-001   0.34295E-002   0.33780E-002
     394    0.11363E-002  -0.39933E+000   0.33922E-002  -0.17052E-002  -0.22912E-002   0.12872E-003
     395   -0.15148E-001  -0.39302E+000  -0.13508E-001   0.76906E-002  -0.62365E-002   0.14327E-002
     396    0.24600E-003  -0.37851E+000   0.96647E-003  -0.17089E-002   0.33443E-002   0.13052E-002
     397   -0.12108E+000  -0.48460E+000  -0.11877E+000   0.79085E-001  -0.80245E-001  -0.56118E-002
     398    0.17452E-002  -0.39803E+000   0.13607E-002  -0.26970E-002  -0.29118E-002  -0.51642E-003
     399    0.50918E-002  -0.40235E+000   0.55838E-002  -0.13833E-002   0.51712E-003  -0.12591E-003
     400   -0.10275E-001  -0.39900E+000  -0.13137E-001   0.99161E-003  -0.17853E-002   0.13960E-002
     401   -0.17593E-001  -0.39570E+000  -0.10380E-001   0.84953E-003  -0.11281E-002   0.69946E-003
     402   -0.10692E+000  -0.38234E+000  -0.10925E+000   0.23358E-001  -0.95096E-003   0.20101E-002
     403   -0.48745E-002  -0.39914E+000  -0.25947E-002  -0.53693E-003  -0.29011E-002  -0.24238E-003
     404   -0.25246E-001  -0.39990E+000  -0.20170E-001  -0.36492E-002   0.51913E-002   0.12197E-002
     405    0.46449E-002  -0.40163E+000   0.45512E-002   0.13894E-002   0.15245E-002  -0.11190E-003
     406   -0.11140E+000  -0.36921E+000  -0.11449E+000  -0.31026E-001  -0.17968E-001   0.75093E-003
     407    0.52109E-003  -0.39309E+000   0.13137E-002   0.24890E-002  -0.29034E-002   0.58397E-003
     408   -0.10248E-002  -0.40688E+000  -0.92616E-003   0.29905E-003  -0.10815E-002  -0.77815E-006
     409    0.18794E-002  -0.39994E+000   0.38242E-002  -0.28328E-002   0.22418E-002  -0.67106E-004
     410   -0.32972E-002  -0.39353E+000  -0.80564E-002   0.20446E-002   0.31303E-005  -0.10899E-002
     411   -0.26435E-002  -0.40555E+000  -0.33772E-002  -0.16773E-002   0.21874E-002   0.75496E-004
     412   -0.23444E-001  -0.40959E+000  -0.24443E-001  -0.19946E-002  -0.24164E-002  -0.26209E-003
     413   -0.10634E+000  -0.39495E+000  -0.93788E-001   0.17413E-001   0.45247E-001  -0.34805E-002
     414    0.84545E-003  -0.39361E+000   0.76730E-003   0.22231E-002   0.24516E-002  -0.41522E-003
     415   -0.45676E-001  -0.39969E+000  -0.48674E-001   0.10214E-001  -0.10362E-001   0.15417E-002
     416    0.67823E-003  -0.39844E+000   0.30495E-002  -0.30154E-002  -0.23230E-002  -0.30177E-003
     417    0.12122E-002  -0.39774E+000   0.60538E-003   0.29786E-002  -0.33721E-002   0.72311E-003
     418    0.50055E-003  -0.38519E+000   0.15234E-003  -0.29116E-002  -0.33792E-002  -0.15565E-002
     419    0.51158E-002  -0.39978E+000   0.69097E-003  -0.12353E-002   0.17197E-002   0.73914E-004
     420   -0.95748E-001  -0.39806E+000  -0.71398E-001  -0.24678E-001   0.43669E-001   0.43557E-003
     421   -0.59568E-003  -0.39200E+000  -0.52697E-003  -0.30977E-002   0.29101E-002   0.15348E-002
     422    0.49153E-002  -0.40162E+000   0.48311E-002   0.19157E-002  -0.25185E-002  -0.17886E-003
     423    0.90786E-003  -0.39903E+000   0.26642E-002   0.12590E-002   0.19164E-002   0.37676E-003
     424   -0.15255E-001  -0.39818E+000  -0.28166E-001  -0.99699E-002  -0.13044E-001  -0.15272E-002
     425    0.50500E-002  -0.40198E+000   0.44596E-002  -0.12809E-002   0.17825E-002  -0.83336E-004
     426   -0.85472E-002  -0.39013E+000  -0.18206E-001  -0.40449E-002   0.48131E-002   0.13458E-003
     427    0.62074E-002  -0.40001E+000   0.99026E-003   0.76040E-003  -0.13511E-002  -0.10702E-003
     428    0.53128E-002  -0.40233E+000   0.63162E-002   0.12540E-002   0.23428E-003  -0.35037E-003
     429    0.27870E-002  -0.39877E+000   0.14305E-002  -0.22962E-002   0.19176E-002   0.11355E-003
     430   -0.89133E-001  -0.38236E+000  -0.88776E-001  -0.85759E-002  -0.52975E-002   0.20156E-002
     431   -0.43239E-001  -0.39441E+000  -0.24357E-001   0.34497E-002   0.13989E-001   0.40576E-003
     432   -0.34406E-002  -0.39228E+000  -0.23648E-002   0.41323E-003  -0.25272E-002  -0.17288E-002
     433    0.46057E-002  -0.40064E+000   0.14513E-002  -0.91056E-003  -0.27502E-002  -0.26843E-003
     434   -0.23755E-001  -0.40443E+000  -0.24340E-001   0.40805E-002   0.27369E-002  -0.98993E-003
     435   -0.25757E-001  -0.39650E+000  -0.14727E-001  -0.14201E-001  -0.10716E-001  -0.14489E-002

 MINIMUM VALUES
 NODE          2              2              2              2             84            107
 VALUE    -0.30886E+000  -0.72068E+000  -0.30886E+000  -0.12496E+000  -0.13155E+000  -0.17695E-001

 MAXIMUM VALUES
 NODE        202             22            196             84             49             72
 VALUE     0.86689E-002  -0.35253E+000   0.86417E-002   0.12834E+000   0.11912E+000   0.20260E-001
 ***** ESTIMATED BOUNDS CONSIDERING THE EFFECT OF DISCRETIZATION ERROR *****   

 MINIMUM VALUES
 NODE          2              2              2              1              1              1
 VALUE    -0.51260E+000  -0.92441E+000  -0.51260E+000  -0.33162E+000  -0.32881E+000  -0.21553E+000

 MAXIMUM VALUES
 NODE        349            142            222             49             49              1
 VALUE     0.80529E-001  -0.29497E+000   0.76229E-001   0.32400E+000   0.32222E+000   0.21553E+000
 ***************************************************************************   


 USE LAST SUBSTEP ON RESULT FILE  FOR LOAD CASE 0 

 SET COMMAND GOT LOAD STEP=     1  SUBSTEP=     1  CUMULATIVE ITERATION=     1
   TIME/FREQUENCY=  1.0000    
 TITLE= Simple Cube--Static Structural (A5)                                     

